"HealthTopic","Population","Indicator","Unit","Time","RegionCode","RegionName","NumValue","TxtValue"
"Measles","All cases","Reported cases","N","2022-04","GNB","Guinea-Bissau",9,NA
"Measles","All cases","Reported cases","N","2022-05","GNB","Guinea-Bissau",0,NA
"Measles","All cases","Reported cases","N","2022-06","GNB","Guinea-Bissau",0,NA
"Measles","All cases","Reported cases","N","2022-07","GNB","Guinea-Bissau",0,NA
"Measles","All cases","Reported cases","N","2022-08","GNB","Guinea-Bissau",0,NA
"Measles","All cases","Reported cases","N","2022-09","GNB","Guinea-Bissau",0,NA
"Measles","All cases","Reported cases","N","2022-10","GNB","Guinea-Bissau",0,NA
"Measles","All cases","Reported cases","N","2022-11","GNB","Guinea-Bissau",0,NA
"Measles","All cases","Reported cases","N","2022-12","GNB","Guinea-Bissau",1,NA
"Measles","All cases","Reported cases","N","2023-01","GNB","Guinea-Bissau",9,NA
"Measles","All cases","Reported cases","N","2023-02","GNB","Guinea-Bissau",7,NA
"Measles","All cases","Reported cases","N","2023-03","GNB","Guinea-Bissau",0,NA
"Measles","All cases","Reported cases","N","2023-04","GNB","Guinea-Bissau",0,NA
"Measles","All cases","Reported cases","N","2023-05","GNB","Guinea-Bissau",0,NA
"Measles","All cases","Reported cases","N","2023-06","GNB","Guinea-Bissau",0,NA
"Measles","All cases","Reported cases","N","2023-07","GNB","Guinea-Bissau",0,NA
"Measles","All cases","Reported cases","N","2023-08","GNB","Guinea-Bissau",0,NA
"Measles","All cases","Reported cases","N","2023-09","GNB","Guinea-Bissau",0,NA
"Measles","All cases","Reported cases","N","2023-10","GNB","Guinea-Bissau",0,NA
"Measles","All cases","Reported cases","N","2023-11","GNB","Guinea-Bissau",0,NA
"Measles","All cases","Reported cases","N","2023-12","GNB","Guinea-Bissau",0,NA
"Measles","All cases","Reported cases","N","2011-01","GNQ","Equatorial Guinea",0,NA
"Measles","All cases","Reported cases","N","2011-02","GNQ","Equatorial Guinea",0,NA
"Measles","All cases","Reported cases","N","2011-03","GNQ","Equatorial Guinea",0,NA
"Measles","All cases","Reported cases","N","2011-04","GNQ","Equatorial Guinea",0,NA
"Measles","All cases","Reported cases","N","2011-05","GNQ","Equatorial Guinea",0,NA
"Measles","All cases","Reported cases","N","2011-06","GNQ","Equatorial Guinea",0,NA
"Measles","All cases","Reported cases","N","2011-07","GNQ","Equatorial Guinea",0,NA
"Measles","All cases","Reported cases","N","2011-08","GNQ","Equatorial Guinea",0,NA
"Measles","All cases","Reported cases","N","2011-09","GNQ","Equatorial Guinea",0,NA
"Measles","All cases","Reported cases","N","2011-10","GNQ","Equatorial Guinea",0,NA
"Measles","All cases","Reported cases","N","2011-11","GNQ","Equatorial Guinea",0,NA
"Measles","All cases","Reported cases","N","2011-12","GNQ","Equatorial Guinea",0,NA
"Measles","All cases","Reported cases","N","2012-01","GNQ","Equatorial Guinea",0,NA
"Measles","All cases","Reported cases","N","2012-02","GNQ","Equatorial Guinea",0,NA
"Measles","All cases","Reported cases","N","2012-03","GNQ","Equatorial Guinea",5,NA
"Measles","All cases","Reported cases","N","2012-04","GNQ","Equatorial Guinea",17,NA
"Measles","All cases","Reported cases","N","2012-05","GNQ","Equatorial Guinea",1,NA
"Measles","All cases","Reported cases","N","2012-06","GNQ","Equatorial Guinea",4,NA
"Measles","All cases","Reported cases","N","2012-07","GNQ","Equatorial Guinea",0,NA
"Measles","All cases","Reported cases","N","2012-08","GNQ","Equatorial Guinea",0,NA
"Measles","All cases","Reported cases","N","2012-09","GNQ","Equatorial Guinea",0,NA
"Measles","All cases","Reported cases","N","2012-10","GNQ","Equatorial Guinea",0,NA
"Measles","All cases","Reported cases","N","2012-11","GNQ","Equatorial Guinea",0,NA
"Measles","All cases","Reported cases","N","2012-12","GNQ","Equatorial Guinea",0,NA
"Measles","All cases","Reported cases","N","2013-01","GNQ","Equatorial Guinea",0,NA
"Measles","All cases","Reported cases","N","2013-02","GNQ","Equatorial Guinea",0,NA
"Measles","All cases","Reported cases","N","2013-03","GNQ","Equatorial Guinea",3,NA
"Measles","All cases","Reported cases","N","2013-04","GNQ","Equatorial Guinea",0,NA
"Measles","All cases","Reported cases","N","2013-05","GNQ","Equatorial Guinea",0,NA
"Measles","All cases","Reported cases","N","2013-06","GNQ","Equatorial Guinea",0,NA
"Measles","All cases","Reported cases","N","2013-07","GNQ","Equatorial Guinea",0,NA
"Measles","All cases","Reported cases","N","2013-08","GNQ","Equatorial Guinea",0,NA
"Measles","All cases","Reported cases","N","2013-09","GNQ","Equatorial Guinea",0,NA
"Measles","All cases","Reported cases","N","2013-10","GNQ","Equatorial Guinea",0,NA
"Measles","All cases","Reported cases","N","2013-11","GNQ","Equatorial Guinea",3,NA
"Measles","All cases","Reported cases","N","2013-12","GNQ","Equatorial Guinea",3,NA
"Measles","All cases","Reported cases","N","2014-01","GNQ","Equatorial Guinea",50,NA
"Measles","All cases","Reported cases","N","2014-02","GNQ","Equatorial Guinea",22,NA
"Measles","All cases","Reported cases","N","2014-03","GNQ","Equatorial Guinea",0,NA
"Measles","All cases","Reported cases","N","2014-04","GNQ","Equatorial Guinea",0,NA
"Measles","All cases","Reported cases","N","2014-05","GNQ","Equatorial Guinea",0,NA
"Measles","All cases","Reported cases","N","2014-06","GNQ","Equatorial Guinea",0,NA
"Measles","All cases","Reported cases","N","2014-07","GNQ","Equatorial Guinea",0,NA
"Measles","All cases","Reported cases","N","2014-08","GNQ","Equatorial Guinea",0,NA
"Measles","All cases","Reported cases","N","2014-09","GNQ","Equatorial Guinea",1,NA
"Measles","All cases","Reported cases","N","2014-10","GNQ","Equatorial Guinea",0,NA
"Measles","All cases","Reported cases","N","2014-11","GNQ","Equatorial Guinea",5,NA
"Measles","All cases","Reported cases","N","2014-12","GNQ","Equatorial Guinea",3,NA
"Measles","All cases","Reported cases","N","2015-01","GNQ","Equatorial Guinea",118,NA
"Measles","All cases","Reported cases","N","2015-02","GNQ","Equatorial Guinea",140,NA
"Measles","All cases","Reported cases","N","2015-03","GNQ","Equatorial Guinea",138,NA
"Measles","All cases","Reported cases","N","2015-04","GNQ","Equatorial Guinea",142,NA
"Measles","All cases","Reported cases","N","2015-05","GNQ","Equatorial Guinea",57,NA
"Measles","All cases","Reported cases","N","2015-06","GNQ","Equatorial Guinea",90,NA
"Measles","All cases","Reported cases","N","2015-07","GNQ","Equatorial Guinea",28,NA
"Measles","All cases","Reported cases","N","2015-08","GNQ","Equatorial Guinea",17,NA
"Measles","All cases","Reported cases","N","2015-09","GNQ","Equatorial Guinea",21,NA
"Measles","All cases","Reported cases","N","2015-10","GNQ","Equatorial Guinea",50,NA
"Measles","All cases","Reported cases","N","2015-11","GNQ","Equatorial Guinea",93,NA
"Measles","All cases","Reported cases","N","2015-12","GNQ","Equatorial Guinea",349,NA
"Measles","All cases","Reported cases","N","2016-01","GNQ","Equatorial Guinea",515,NA
"Measles","All cases","Reported cases","N","2016-02","GNQ","Equatorial Guinea",518,NA
"Measles","All cases","Reported cases","N","2016-03","GNQ","Equatorial Guinea",511,NA
"Measles","All cases","Reported cases","N","2016-04","GNQ","Equatorial Guinea",105,NA
"Measles","All cases","Reported cases","N","2016-05","GNQ","Equatorial Guinea",30,NA
"Measles","All cases","Reported cases","N","2016-06","GNQ","Equatorial Guinea",2,NA
"Measles","All cases","Reported cases","N","2016-07","GNQ","Equatorial Guinea",0,NA
"Measles","All cases","Reported cases","N","2016-08","GNQ","Equatorial Guinea",0,NA
"Measles","All cases","Reported cases","N","2016-09","GNQ","Equatorial Guinea",0,NA
"Measles","All cases","Reported cases","N","2016-10","GNQ","Equatorial Guinea",0,NA
"Measles","All cases","Reported cases","N","2016-11","GNQ","Equatorial Guinea",0,NA
"Measles","All cases","Reported cases","N","2016-12","GNQ","Equatorial Guinea",2,NA
"Measles","All cases","Reported cases","N","2017-01","GNQ","Equatorial Guinea",0,NA
"Measles","All cases","Reported cases","N","2017-02","GNQ","Equatorial Guinea",1,NA
"Measles","All cases","Reported cases","N","2017-03","GNQ","Equatorial Guinea",0,NA
"Measles","All cases","Reported cases","N","2017-04","GNQ","Equatorial Guinea",0,NA
"Measles","All cases","Reported cases","N","2017-05","GNQ","Equatorial Guinea",0,NA
"Measles","All cases","Reported cases","N","2017-06","GNQ","Equatorial Guinea",0,NA
"Measles","All cases","Reported cases","N","2017-07","GNQ","Equatorial Guinea",7,NA
"Measles","All cases","Reported cases","N","2017-08","GNQ","Equatorial Guinea",1,NA
"Measles","All cases","Reported cases","N","2017-09","GNQ","Equatorial Guinea",0,NA
"Measles","All cases","Reported cases","N","2017-10","GNQ","Equatorial Guinea",5,NA
"Measles","All cases","Reported cases","N","2017-11","GNQ","Equatorial Guinea",6,NA
"Measles","All cases","Reported cases","N","2017-12","GNQ","Equatorial Guinea",0,NA
"Measles","All cases","Reported cases","N","2018-01","GNQ","Equatorial Guinea",1,NA
"Measles","All cases","Reported cases","N","2018-02","GNQ","Equatorial Guinea",2,NA
"Measles","All cases","Reported cases","N","2018-03","GNQ","Equatorial Guinea",0,NA
"Measles","All cases","Reported cases","N","2018-04","GNQ","Equatorial Guinea",0,NA
"Measles","All cases","Reported cases","N","2018-05","GNQ","Equatorial Guinea",1,NA
"Measles","All cases","Reported cases","N","2018-06","GNQ","Equatorial Guinea",0,NA
"Measles","All cases","Reported cases","N","2018-07","GNQ","Equatorial Guinea",1,NA
"Measles","All cases","Reported cases","N","2018-08","GNQ","Equatorial Guinea",4,NA
"Measles","All cases","Reported cases","N","2018-09","GNQ","Equatorial Guinea",8,NA
"Measles","All cases","Reported cases","N","2018-10","GNQ","Equatorial Guinea",3,NA
"Measles","All cases","Reported cases","N","2018-11","GNQ","Equatorial Guinea",6,NA
"Measles","All cases","Reported cases","N","2018-12","GNQ","Equatorial Guinea",1,NA
"Measles","All cases","Reported cases","N","2019-01","GNQ","Equatorial Guinea",6,NA
"Measles","All cases","Reported cases","N","2019-02","GNQ","Equatorial Guinea",1,NA
"Measles","All cases","Reported cases","N","2019-03","GNQ","Equatorial Guinea",7,NA
"Measles","All cases","Reported cases","N","2019-04","GNQ","Equatorial Guinea",4,NA
"Measles","All cases","Reported cases","N","2019-05","GNQ","Equatorial Guinea",5,NA
"Measles","All cases","Reported cases","N","2019-06","GNQ","Equatorial Guinea",3,NA
"Measles","All cases","Reported cases","N","2019-07","GNQ","Equatorial Guinea",10,NA
"Measles","All cases","Reported cases","N","2019-08","GNQ","Equatorial Guinea",3,NA
"Measles","All cases","Reported cases","N","2019-09","GNQ","Equatorial Guinea",0,NA
"Measles","All cases","Reported cases","N","2019-10","GNQ","Equatorial Guinea",1,NA
"Measles","All cases","Reported cases","N","2019-11","GNQ","Equatorial Guinea",5,NA
"Measles","All cases","Reported cases","N","2019-12","GNQ","Equatorial Guinea",2,NA
"Measles","All cases","Reported cases","N","2020-01","GNQ","Equatorial Guinea",1,NA
"Measles","All cases","Reported cases","N","2020-02","GNQ","Equatorial Guinea",1,NA
"Measles","All cases","Reported cases","N","2020-03","GNQ","Equatorial Guinea",22,NA
"Measles","All cases","Reported cases","N","2020-04","GNQ","Equatorial Guinea",5,NA
"Measles","All cases","Reported cases","N","2020-05","GNQ","Equatorial Guinea",4,NA
"Measles","All cases","Reported cases","N","2020-06","GNQ","Equatorial Guinea",1,NA
"Measles","All cases","Reported cases","N","2020-07","GNQ","Equatorial Guinea",0,NA
"Measles","All cases","Reported cases","N","2020-08","GNQ","Equatorial Guinea",1,NA
"Measles","All cases","Reported cases","N","2020-09","GNQ","Equatorial Guinea",1,NA
"Measles","All cases","Reported cases","N","2020-10","GNQ","Equatorial Guinea",2,NA
"Measles","All cases","Reported cases","N","2020-11","GNQ","Equatorial Guinea",18,NA
"Measles","All cases","Reported cases","N","2020-12","GNQ","Equatorial Guinea",24,NA
"Measles","All cases","Reported cases","N","2021-01","GNQ","Equatorial Guinea",2,NA
"Measles","All cases","Reported cases","N","2021-02","GNQ","Equatorial Guinea",2,NA
"Measles","All cases","Reported cases","N","2021-03","GNQ","Equatorial Guinea",3,NA
"Measles","All cases","Reported cases","N","2021-04","GNQ","Equatorial Guinea",1,NA
"Measles","All cases","Reported cases","N","2021-05","GNQ","Equatorial Guinea",2,NA
"Measles","All cases","Reported cases","N","2021-06","GNQ","Equatorial Guinea",0,NA
"Measles","All cases","Reported cases","N","2021-07","GNQ","Equatorial Guinea",0,NA
"Measles","All cases","Reported cases","N","2021-08","GNQ","Equatorial Guinea",0,NA
"Measles","All cases","Reported cases","N","2021-09","GNQ","Equatorial Guinea",0,NA
"Measles","All cases","Reported cases","N","2021-10","GNQ","Equatorial Guinea",1,NA
"Measles","All cases","Reported cases","N","2021-11","GNQ","Equatorial Guinea",4,NA
"Measles","All cases","Reported cases","N","2021-12","GNQ","Equatorial Guinea",2,NA
"Measles","All cases","Reported cases","N","2022-01","GNQ","Equatorial Guinea",0,NA
"Measles","All cases","Reported cases","N","2022-02","GNQ","Equatorial Guinea",0,NA
"Measles","All cases","Reported cases","N","2022-03","GNQ","Equatorial Guinea",0,NA
"Measles","All cases","Reported cases","N","2022-04","GNQ","Equatorial Guinea",0,NA
"Measles","All cases","Reported cases","N","2022-05","GNQ","Equatorial Guinea",0,NA
"Measles","All cases","Reported cases","N","2022-06","GNQ","Equatorial Guinea",0,NA
"Measles","All cases","Reported cases","N","2022-07","GNQ","Equatorial Guinea",0,NA
"Measles","All cases","Reported cases","N","2022-08","GNQ","Equatorial Guinea",1,NA
"Measles","All cases","Reported cases","N","2022-09","GNQ","Equatorial Guinea",0,NA
"Measles","All cases","Reported cases","N","2022-10","GNQ","Equatorial Guinea",0,NA
"Measles","All cases","Reported cases","N","2022-11","GNQ","Equatorial Guinea",3,NA
"Measles","All cases","Reported cases","N","2022-12","GNQ","Equatorial Guinea",0,NA
"Measles","All cases","Reported cases","N","2023-01","GNQ","Equatorial Guinea",2,NA
"Measles","All cases","Reported cases","N","2023-02","GNQ","Equatorial Guinea",16,NA
"Measles","All cases","Reported cases","N","2023-03","GNQ","Equatorial Guinea",14,NA
"Measles","All cases","Reported cases","N","2023-04","GNQ","Equatorial Guinea",23,NA
"Measles","All cases","Reported cases","N","2023-05","GNQ","Equatorial Guinea",21,NA
"Measles","All cases","Reported cases","N","2023-06","GNQ","Equatorial Guinea",79,NA
"Measles","All cases","Reported cases","N","2023-07","GNQ","Equatorial Guinea",82,NA
"Measles","All cases","Reported cases","N","2023-08","GNQ","Equatorial Guinea",2,NA
"Measles","All cases","Reported cases","N","2023-09","GNQ","Equatorial Guinea",3,NA
"Measles","All cases","Reported cases","N","2023-10","GNQ","Equatorial Guinea",0,NA
"Measles","All cases","Reported cases","N","2023-11","GNQ","Equatorial Guinea",2,NA
"Measles","All cases","Reported cases","N","2023-12","GNQ","Equatorial Guinea",0,NA
"Measles","All cases","Reported cases","N","2011-01","KEN","Kenya",104,NA
"Measles","All cases","Reported cases","N","2011-02","KEN","Kenya",172,NA
"Measles","All cases","Reported cases","N","2011-03","KEN","Kenya",565,NA
"Measles","All cases","Reported cases","N","2011-04","KEN","Kenya",291,NA
"Measles","All cases","Reported cases","N","2011-05","KEN","Kenya",130,NA
"Measles","All cases","Reported cases","N","2011-06","KEN","Kenya",141,NA
"Measles","All cases","Reported cases","N","2011-07","KEN","Kenya",208,NA
"Measles","All cases","Reported cases","N","2011-08","KEN","Kenya",394,NA
"Measles","All cases","Reported cases","N","2011-09","KEN","Kenya",156,NA
"Measles","All cases","Reported cases","N","2011-10","KEN","Kenya",157,NA
"Measles","All cases","Reported cases","N","2011-11","KEN","Kenya",86,NA
"Measles","All cases","Reported cases","N","2011-12","KEN","Kenya",62,NA
"Measles","All cases","Reported cases","N","2012-01","KEN","Kenya",377,NA
"Measles","All cases","Reported cases","N","2012-02","KEN","Kenya",573,NA
"Measles","All cases","Reported cases","N","2012-03","KEN","Kenya",467,NA
"Measles","All cases","Reported cases","N","2012-04","KEN","Kenya",319,NA
"Measles","All cases","Reported cases","N","2012-05","KEN","Kenya",190,NA
"Measles","All cases","Reported cases","N","2012-06","KEN","Kenya",129,NA
"Measles","All cases","Reported cases","N","2012-07","KEN","Kenya",93,NA
"Measles","All cases","Reported cases","N","2012-08","KEN","Kenya",82,NA
"Measles","All cases","Reported cases","N","2012-09","KEN","Kenya",83,NA
"Measles","All cases","Reported cases","N","2012-10","KEN","Kenya",32,NA
"Measles","All cases","Reported cases","N","2012-11","KEN","Kenya",26,NA
"Measles","All cases","Reported cases","N","2012-12","KEN","Kenya",4,NA
"Measles","All cases","Reported cases","N","2013-01","KEN","Kenya",24,NA
"Measles","All cases","Reported cases","N","2013-02","KEN","Kenya",47,NA
"Measles","All cases","Reported cases","N","2013-03","KEN","Kenya",21,NA
"Measles","All cases","Reported cases","N","2013-04","KEN","Kenya",16,NA
"Measles","All cases","Reported cases","N","2013-05","KEN","Kenya",11,NA
"Measles","All cases","Reported cases","N","2013-06","KEN","Kenya",7,NA
"Measles","All cases","Reported cases","N","2013-07","KEN","Kenya",23,NA
"Measles","All cases","Reported cases","N","2013-08","KEN","Kenya",21,NA
